run_id,round_number,perplexity,success,budget,postmortem,model
veyru/1780591851,12,216.28806008402367,0,2000,True,Qwen/Qwen3-32B
veyru/1780591851,13,1028.5633800841179,0,2000,True,Qwen/Qwen3-32B
veyru/1780591851,14,480.3485131481677,0,2000,True,Qwen/Qwen3-32B
veyru/1780591851,15,603.0598231438139,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,1,293.25294939944155,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,2,246.27346052129727,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,3,311.22264496378006,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,4,413.1462163288129,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,5,1682.7297214856555,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,6,779.410376035815,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,7,555.6080579917999,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,8,481.9099462071956,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,9,247.84901914384824,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,10,343.8157866446556,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,11,363.71163822507145,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,12,369.1899015475954,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,13,382.88469216186587,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,14,371.0387468118368,0,2000,True,Qwen/Qwen3-32B
veyru/1780592371,15,1694.5492936421506,0,2000,True,Qwen/Qwen3-32B
veyru/1780594450,1,238.54342071499462,0,2000,True,Qwen/Qwen3-32B
veyru/1780594450,2,268.149995579684,0,2000,True,Qwen/Qwen3-32B
veyru/1780594450,3,353.4308493194157,0,2000,True,Qwen/Qwen3-32B
veyru/1780594450,4,194.97272029090774,1,2000,True,Qwen/Qwen3-32B
veyru/1780594450,5,275.54358070236344,1,2000,True,Qwen/Qwen3-32B
veyru/1780594450,6,532.6301404845127,0,2000,True,Qwen/Qwen3-32B
veyru/1780594450,7,655.2499870892717,0,2000,True,Qwen/Qwen3-32B
veyru/1780594450,8,202.6635630940242,1,2000,True,Qwen/Qwen3-32B
veyru/1780594450,9,185.35868240002065,1,2000,True,Qwen/Qwen3-32B
veyru/1780594450,10,368.87030088036335,1,2000,True,Qwen/Qwen3-32B
veyru/1780594450,11,301.90375669490913,0,2000,True,Qwen/Qwen3-32B
veyru/1780594450,12,315.2996593024489,1,2000,True,Qwen/Qwen3-32B
veyru/1780594450,13,468.6341285261606,0,2000,True,Qwen/Qwen3-32B
veyru/1780594450,14,272.478621550497,0,2000,True,Qwen/Qwen3-32B
veyru/1780594450,15,939.6909212365952,0,2000,True,Qwen/Qwen3-32B
veyru/1780595722,1,327.6519426473581,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,2,511.0274634772205,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,3,607.5472968006139,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,4,657.4365945999467,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,5,399.50285215800267,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,6,408.0149850322809,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,7,584.8642988234519,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,8,487.47655842513836,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,9,646.8614224278924,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,10,837.9493049786805,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,11,688.4919178019067,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,12,686.5200147818483,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,13,304.35919046181573,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,14,482.75327520018436,0,150,False,Qwen/Qwen3-32B
veyru/1780595722,15,415.9437367844045,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,1,317.74488964574147,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,2,507.68831011191764,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,3,728.82989141278,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,4,581.56583548186,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,5,1957.9863659247558,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,6,740.5733005704067,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,7,373.08276893840525,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,8,454.7818678448819,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,9,755.5894325338675,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,10,358.6235379600319,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,11,263.2788080985728,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,12,428.74099892549543,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,13,1000.5338194487787,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,14,896.5445485995508,0,150,False,Qwen/Qwen3-32B
veyru/1781095556,15,886.1856873072934,0,150,False,Qwen/Qwen3-32B
veyru/1781098190,1,255.85636743922217,1,2000,False,Qwen/Qwen3-32B
